locus_tag	ftype	length_bp	gene	EC_number	COG	product
MANLFPEH_00231	CDS	954	lytC_1	3.5.1.28	COG0860	N-acetylmuramoyl-L-alanine amidase LytC
MANLFPEH_00232	gene	1992				
MANLFPEH_00232	CDS	1992				hypothetical protein
MANLFPEH_00233	gene	243				
MANLFPEH_00233	CDS	243				hypothetical protein
MANLFPEH_00234	gene	483	coaD			
MANLFPEH_00234	CDS	483	coaD	2.7.7.3		Phosphopantetheine adenylyltransferase
MANLFPEH_00235	gene	561	rsmD			
MANLFPEH_00235	CDS	561	rsmD	2.1.1.171	COG0742	Ribosomal RNA small subunit methyltransferase D
MANLFPEH_00236	gene	2058	recG			
MANLFPEH_00236	CDS	2058	recG	3.6.4.12		ATP-dependent DNA helicase RecG
MANLFPEH_00237	gene	1665				
MANLFPEH_00237	CDS	1665				putative protein
MANLFPEH_00238	gene	351				
MANLFPEH_00238	CDS	351				putative protein
MANLFPEH_00239	gene	189	rpmB			
MANLFPEH_00239	CDS	189	rpmB		COG0227	50S ribosomal protein L28
MANLFPEH_00240	gene	1728	ade			
MANLFPEH_00240	CDS	1728	ade	3.5.4.2	COG1001	Adenine deaminase
MANLFPEH_00241	gene	1233				
MANLFPEH_00241	CDS	1233				hypothetical protein
MANLFPEH_00242	gene	1293				
MANLFPEH_00242	CDS	1293				hypothetical protein
MANLFPEH_00243	gene	1347	rpoN			
MANLFPEH_00243	CDS	1347	rpoN		COG1508	RNA polymerase sigma-54 factor
MANLFPEH_00244	gene	369				
MANLFPEH_00244	CDS	369				hypothetical protein
MANLFPEH_00245	gene	657	rpe			
MANLFPEH_00245	CDS	657	rpe	5.1.3.1	COG0036	Ribulose-phosphate 3-epimerase
MANLFPEH_00246	gene	684	thiN			
MANLFPEH_00246	CDS	684	thiN	2.7.6.2	COG1564	Thiamine pyrophosphokinase
MANLFPEH_00247	gene	714	phoP_1			
MANLFPEH_00247	CDS	714	phoP_1		COG0745	Alkaline phosphatase synthesis transcriptional regulatory protein PhoP
MANLFPEH_00248	gene	2358	sasA_2			
MANLFPEH_00248	CDS	2358	sasA_2	2.7.-.-		Adaptive-response sensory-kinase SasA
MANLFPEH_00249	gene	1374	mepA_2			
MANLFPEH_00249	CDS	1374	mepA_2			Multidrug export protein MepA
MANLFPEH_00250	gene	474	slyA			
MANLFPEH_00250	CDS	474	slyA			Transcriptional regulator SlyA
MANLFPEH_00251	gene	786				
MANLFPEH_00251	CDS	786				Putative bifunctional phosphatase/peptidyl-prolyl cis-trans isomerase
MANLFPEH_00252	gene	1026	cggR			
MANLFPEH_00252	CDS	1026	cggR		COG2390	Central glycolytic genes regulator
MANLFPEH_00253	gene	1008	gap_1			
MANLFPEH_00253	CDS	1008	gap_1	1.2.1.12		Glyceraldehyde-3-phosphate dehydrogenase
MANLFPEH_00254	gene	1200	pgk			
MANLFPEH_00254	CDS	1200	pgk	2.7.2.3	COG0126	Phosphoglycerate kinase
MANLFPEH_00255	gene	468				
MANLFPEH_00255	CDS	468				hypothetical protein
MANLFPEH_00256	gene	1737				
MANLFPEH_00256	CDS	1737				hypothetical protein
MANLFPEH_00257	gene	549				
MANLFPEH_00257	CDS	549				hypothetical protein
MANLFPEH_00258	gene	339				
MANLFPEH_00258	CDS	339				hypothetical protein
MANLFPEH_00259	gene	297				
MANLFPEH_00259	CDS	297				hypothetical protein
MANLFPEH_00260	gene	1128				
MANLFPEH_00260	CDS	1128				hypothetical protein
MANLFPEH_00261	gene	1140				
MANLFPEH_00261	CDS	1140				hypothetical protein
MANLFPEH_00262	gene	723	pyrF			
MANLFPEH_00262	CDS	723	pyrF	4.1.1.23	COG0284	Orotidine 5'-phosphate decarboxylase
MANLFPEH_00263	gene	1050	carA_1			
MANLFPEH_00263	CDS	1050	carA_1	6.3.5.5	COG0505	Carbamoyl-phosphate synthase small chain
MANLFPEH_00264	gene	495	roo			
MANLFPEH_00264	CDS	495	roo	1.-.-.-		Rubredoxin-oxygen oxidoreductase
MANLFPEH_00265	gene	462	dut			
MANLFPEH_00265	CDS	462	dut	3.6.1.23	COG0756	Deoxyuridine 5'-triphosphate nucleotidohydrolase
MANLFPEH_00266	gene	909	nadA_1			
MANLFPEH_00266	CDS	909	nadA_1	2.5.1.72	COG0379	Quinolinate synthase A
MANLFPEH_00267	gene	1311	nadB_1			
MANLFPEH_00267	CDS	1311	nadB_1	1.4.3.16	COG0029	L-aspartate oxidase
MANLFPEH_00268	gene	849	nadC_1			
MANLFPEH_00268	CDS	849	nadC_1	2.4.2.19	COG0157	putative nicotinate-nucleotide pyrophosphorylase [carboxylating]
MANLFPEH_00269	gene	1251	dinB			
MANLFPEH_00269	CDS	1251	dinB	2.7.7.7	COG0389	DNA polymerase IV
MANLFPEH_00270	gene	1440	gnd			
MANLFPEH_00270	CDS	1440	gnd	1.1.1.44	COG0362	6-phosphogluconate dehydrogenase, decarboxylating
MANLFPEH_00271	gene	1374	zwf			
MANLFPEH_00271	CDS	1374	zwf	1.1.1.49	COG0364	Glucose-6-phosphate 1-dehydrogenase
MANLFPEH_00272	gene	927	trxB			
MANLFPEH_00272	CDS	927	trxB	1.8.1.9	COG0492	Thioredoxin reductase
MANLFPEH_00273	gene	765				
MANLFPEH_00273	CDS	765				hypothetical protein
MANLFPEH_00274	gene	1701				
MANLFPEH_00274	CDS	1701				hypothetical protein
MANLFPEH_00275	gene	756				
MANLFPEH_00275	CDS	756				hypothetical protein
MANLFPEH_00276	gene	1329				
MANLFPEH_00276	CDS	1329				hypothetical protein
MANLFPEH_00277	gene	396				
MANLFPEH_00277	CDS	396				hypothetical protein
MANLFPEH_00278	gene	90				
MANLFPEH_00278	tRNA	90				tRNA-Ser(gga)
MANLFPEH_00279	gene	1635				
MANLFPEH_00279	CDS	1635				hypothetical protein
MANLFPEH_00280	gene	1176	tadA			
MANLFPEH_00280	CDS	1176	tadA	3.5.4.33		tRNA-specific adenosine deaminase
MANLFPEH_00281	gene	1176	thiH			
MANLFPEH_00281	CDS	1176	thiH	4.1.99.19	COG1060	2-iminoacetate synthase
MANLFPEH_00282	gene	768	thiG			
MANLFPEH_00282	CDS	768	thiG	2.8.1.10	COG2022	Thiazole synthase
MANLFPEH_00283	gene	225				
MANLFPEH_00283	CDS	225				hypothetical protein
MANLFPEH_00284	gene	921				
MANLFPEH_00284	CDS	921				hypothetical protein
MANLFPEH_00285	gene	543	yajL			
MANLFPEH_00285	CDS	543	yajL	3.1.2.-	COG0693	Protein/nucleic acid deglycase 3
MANLFPEH_00286	gene	522	bcrC			
MANLFPEH_00286	CDS	522	bcrC	3.6.1.27	COG0671	Undecaprenyl-diphosphatase BcrC
MANLFPEH_00287	gene	1077				
MANLFPEH_00287	CDS	1077				hypothetical protein
MANLFPEH_00288	gene	900				
MANLFPEH_00288	CDS	900				hypothetical protein
MANLFPEH_00289	gene	618				
MANLFPEH_00289	CDS	618				hypothetical protein
MANLFPEH_00290	gene	180				
MANLFPEH_00290	CDS	180				hypothetical protein
MANLFPEH_00291	gene	1197	lysN_1			
MANLFPEH_00291	CDS	1197	lysN_1	2.6.1.39	COG1167	2-aminoadipate transaminase
MANLFPEH_00292	gene	291	rpsF			
MANLFPEH_00292	CDS	291	rpsF		COG0360	30S ribosomal protein S6
MANLFPEH_00293	gene	444	ssb			
MANLFPEH_00293	CDS	444	ssb		COG0629	Single-stranded DNA-binding protein
MANLFPEH_00294	gene	228	rpsR			
MANLFPEH_00294	CDS	228	rpsR			30S ribosomal protein S18
MANLFPEH_00295	gene	216				
MANLFPEH_00295	CDS	216				hypothetical protein
MANLFPEH_00296	gene	753				
MANLFPEH_00296	CDS	753				hypothetical protein
MANLFPEH_00297	gene	786	znuB			
MANLFPEH_00297	CDS	786	znuB		COG1108	High-affinity zinc uptake system membrane protein ZnuB
MANLFPEH_00298	gene	432	mntB			
MANLFPEH_00298	CDS	432	mntB		COG1121	Manganese transport system ATP-binding protein MntB
MANLFPEH_00299	gene	489	pgi			
MANLFPEH_00299	CDS	489	pgi	5.3.1.9	COG0166	Glucose-6-phosphate isomerase
MANLFPEH_00300	gene	438				
MANLFPEH_00300	CDS	438				hypothetical protein
MANLFPEH_00301	gene	1542				
MANLFPEH_00301	CDS	1542				hypothetical protein
MANLFPEH_00302	gene	729	yehX			
MANLFPEH_00302	CDS	729	yehX	3.6.3.-	COG1125	Glycine betaine uptake system ATP-binding protein YehX
MANLFPEH_00303	gene	249				
MANLFPEH_00303	CDS	249				hypothetical protein
MANLFPEH_00304	gene	882				
MANLFPEH_00304	CDS	882				hypothetical protein
MANLFPEH_00305	gene	642	gmk			
MANLFPEH_00305	CDS	642	gmk	2.7.4.8	COG0194	Guanylate kinase
MANLFPEH_00306	gene	267	rpoZ			
MANLFPEH_00306	CDS	267	rpoZ	2.7.7.6		DNA-directed RNA polymerase subunit omega
MANLFPEH_00307	gene	1212	undec1A			
MANLFPEH_00307	CDS	1212	undec1A	4.1.1.-		Cysteine/Cysteine sulfinic acid decarboxylase
MANLFPEH_00308	gene	2313	priA			
MANLFPEH_00308	CDS	2313	priA	3.6.4.-	COG1198	Primosomal protein N'
MANLFPEH_00309	gene	456	def1			
MANLFPEH_00309	CDS	456	def1	3.5.1.88	COG0242	Peptide deformylase 1
MANLFPEH_00310	gene	930	fmt			
MANLFPEH_00310	CDS	930	fmt	2.1.2.9	COG0223	Methionyl-tRNA formyltransferase
MANLFPEH_00311	gene	1527	gpmI			
MANLFPEH_00311	CDS	1527	gpmI	5.4.2.12	COG0696	2,3-bisphosphoglycerate-independent phosphoglycerate mutase
MANLFPEH_00312	gene	1293	eno			
MANLFPEH_00312	CDS	1293	eno	4.2.1.11	COG0148	Enolase
MANLFPEH_00313	gene	231				
MANLFPEH_00313	CDS	231				hypothetical protein
MANLFPEH_00314	gene	2220	rnr			
MANLFPEH_00314	CDS	2220	rnr	3.1.13.1	COG0557	Ribonuclease R
MANLFPEH_00315	gene	456	smpB			
MANLFPEH_00315	CDS	456	smpB		COG0691	SsrA-binding protein
MANLFPEH_00316	gene	831	artP_2			
MANLFPEH_00316	CDS	831	artP_2		COG0834	Arginine-binding extracellular protein ArtP
MANLFPEH_00317	gene	1275	argG			
MANLFPEH_00317	CDS	1275	argG	6.3.4.5	COG0137	Argininosuccinate synthase
MANLFPEH_00318	gene	1374	argH_1			
MANLFPEH_00318	CDS	1374	argH_1	4.3.2.1	COG0165	Argininosuccinate lyase
MANLFPEH_00319	gene	651				
MANLFPEH_00319	CDS	651		1.4.1.2		NAD-specific glutamate dehydrogenase
MANLFPEH_00320	gene	657				
MANLFPEH_00320	CDS	657				hypothetical protein
MANLFPEH_00321	gene	219				
MANLFPEH_00321	CDS	219				hypothetical protein
MANLFPEH_00322	gene	234				
MANLFPEH_00322	CDS	234				hypothetical protein
MANLFPEH_00323	gene	2151	feoB			
MANLFPEH_00323	CDS	2151	feoB		COG0370	Fe(2+) transporter FeoB
MANLFPEH_00324	gene	168				
MANLFPEH_00324	CDS	168				hypothetical protein
MANLFPEH_00325	gene	1557				
MANLFPEH_00325	CDS	1557				hypothetical protein
MANLFPEH_00326	gene	486				
MANLFPEH_00326	CDS	486				hypothetical protein
MANLFPEH_00327	gene	651				
MANLFPEH_00327	CDS	651				hypothetical protein
MANLFPEH_00328	gene	954				
MANLFPEH_00328	CDS	954				hypothetical protein
MANLFPEH_00329	gene	1233				
MANLFPEH_00329	CDS	1233				IS256 family transposase ISCth4
MANLFPEH_00330	gene	525				
MANLFPEH_00330	CDS	525			COG3599	putative protein
MANLFPEH_00331	gene	1311	tmcAL			
MANLFPEH_00331	CDS	1311	tmcAL	6.3.4.-	COG1323	tRNA(Met) cytidine acetate ligase
MANLFPEH_00332	gene	1200	ackA			
MANLFPEH_00332	CDS	1200	ackA	2.7.2.1	COG0282	Acetate kinase
MANLFPEH_00333	gene	519				
MANLFPEH_00333	CDS	519				hypothetical protein
MANLFPEH_00334	gene	180	rpmF			
MANLFPEH_00334	CDS	180	rpmF			50S ribosomal protein L32
MANLFPEH_00335	gene	1017	plsX			
MANLFPEH_00335	CDS	1017	plsX	2.3.1.274	COG0416	Phosphate acyltransferase
MANLFPEH_00336	gene	1977	fbp			
MANLFPEH_00336	CDS	1977	fbp	3.1.3.11	COG3855	Fructose-1,6-bisphosphatase class 3
MANLFPEH_00337	gene	342				
MANLFPEH_00337	CDS	342				putative protein
MANLFPEH_00338	gene	519	nusB			
MANLFPEH_00338	CDS	519	nusB			Transcription antitermination protein NusB
MANLFPEH_00339	gene	672	regX3			
MANLFPEH_00339	CDS	672	regX3		COG0745	Sensory transduction protein regX3
MANLFPEH_00340	gene	975	sasA_3			
MANLFPEH_00340	CDS	975	sasA_3	2.7.-.-		Adaptive-response sensory-kinase SasA
MANLFPEH_00341	gene	336				
MANLFPEH_00341	CDS	336			COG2826	IS30 family transposase IS1470
MANLFPEH_00342	gene	174				
MANLFPEH_00342	CDS	174				hypothetical protein
MANLFPEH_00343	gene	645				
MANLFPEH_00343	CDS	645				hypothetical protein
MANLFPEH_00344	gene	879	btuD_1			
MANLFPEH_00344	CDS	879	btuD_1	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
MANLFPEH_00345	gene	303				
MANLFPEH_00345	CDS	303				hypothetical protein
MANLFPEH_00346	gene	225				
MANLFPEH_00346	CDS	225				hypothetical protein
MANLFPEH_00347	gene	1719				
MANLFPEH_00347	CDS	1719			COG1132	putative ABC transporter ATP-binding protein
MANLFPEH_00348	gene	1743	msbA			
MANLFPEH_00348	CDS	1743	msbA	7.5.2.6	COG1132	Lipid A export ATP-binding/permease protein MsbA
MANLFPEH_00349	gene	588				
MANLFPEH_00349	CDS	588				hypothetical protein
MANLFPEH_00350	gene	1413	ykoD_1			
MANLFPEH_00350	CDS	1413	ykoD_1	3.6.3.-	COG1122	Putative HMP/thiamine import ATP-binding protein YkoD
MANLFPEH_00351	gene	675				
MANLFPEH_00351	CDS	675				hypothetical protein
MANLFPEH_00352	gene	642				
MANLFPEH_00352	CDS	642				hypothetical protein
MANLFPEH_00353	gene	2424				
MANLFPEH_00353	CDS	2424				hypothetical protein
MANLFPEH_00354	gene	1050	apbE			
MANLFPEH_00354	CDS	1050	apbE	2.7.1.180	COG1477	FAD:protein FMN transferase
MANLFPEH_00355	gene	375				
MANLFPEH_00355	CDS	375				hypothetical protein
MANLFPEH_00356	gene	675	ung			
MANLFPEH_00356	CDS	675	ung	3.2.2.27	COG0692	Uracil-DNA glycosylase
MANLFPEH_00357	gene	606				
MANLFPEH_00357	CDS	606				hypothetical protein
MANLFPEH_00358	gene	861				
MANLFPEH_00358	CDS	861				hypothetical protein
MANLFPEH_00359	gene	441	yqeY			
MANLFPEH_00359	CDS	441	yqeY		COG1610	putative protein YqeY
MANLFPEH_00360	gene	180	rpsU			
MANLFPEH_00360	CDS	180	rpsU		COG0828	30S ribosomal protein S21
MANLFPEH_00361	gene	972	pfkA			
MANLFPEH_00361	CDS	972	pfkA	2.7.1.11		ATP-dependent 6-phosphofructokinase
MANLFPEH_00362	gene	837				
MANLFPEH_00362	CDS	837				hypothetical protein
MANLFPEH_00363	gene	465				
MANLFPEH_00363	CDS	465				hypothetical protein
MANLFPEH_00364	gene	486				
MANLFPEH_00364	CDS	486				hypothetical protein
MANLFPEH_00365	gene	846	cvfB			
MANLFPEH_00365	CDS	846	cvfB		COG2996	Conserved virulence factor B
MANLFPEH_00366	gene	462	cdd			
MANLFPEH_00366	CDS	462	cdd	3.5.4.5	COG0295	Cytidine deaminase
MANLFPEH_00367	gene	738				
MANLFPEH_00367	CDS	738				hypothetical protein
MANLFPEH_00368	gene	1320				
MANLFPEH_00368	CDS	1320				hypothetical protein
MANLFPEH_00369	gene	2358	secA_1			
MANLFPEH_00369	CDS	2358	secA_1		COG0653	Protein translocase subunit SecA
MANLFPEH_00370	gene	1365				
MANLFPEH_00370	CDS	1365				hypothetical protein
MANLFPEH_00371	gene	1305				
MANLFPEH_00371	CDS	1305				hypothetical protein
MANLFPEH_00372	gene	1455	thiM			
MANLFPEH_00372	CDS	1455	thiM	2.7.1.50		Hydroxyethylthiazole kinase
MANLFPEH_00373	gene	822	thiD			
MANLFPEH_00373	CDS	822	thiD	2.7.1.49		Hydroxymethylpyrimidine/phosphomethylpyrimidine kinase
MANLFPEH_00374	gene	927				
MANLFPEH_00374	CDS	927				hypothetical protein
MANLFPEH_00375	gene	2205	ziaA			
MANLFPEH_00375	CDS	2205	ziaA	7.2.2.12		Zinc-transporting ATPase
MANLFPEH_00376	gene	384	ziaR			
MANLFPEH_00376	CDS	384	ziaR			Transcriptional repressor SmtB 
MANLFPEH_00377	gene	357				
MANLFPEH_00377	CDS	357				hypothetical protein
MANLFPEH_00378	gene	858				
MANLFPEH_00378	CDS	858				hypothetical protein
MANLFPEH_00379	gene	729	lnrL_1			
MANLFPEH_00379	CDS	729	lnrL_1	3.6.3.-	COG1131	Linearmycin resistance ATP-binding protein LnrL
MANLFPEH_00380	gene	369	ytrA			
MANLFPEH_00380	CDS	369	ytrA		COG1725	HTH-type transcriptional repressor YtrA
MANLFPEH_00381	gene	72				
MANLFPEH_00381	tRNA	72				tRNA-Cys(gca)
MANLFPEH_00382	gene	75				
MANLFPEH_00382	tRNA	75				tRNA-Lys(ctt)
MANLFPEH_00383	gene	77				
MANLFPEH_00383	tRNA	77				tRNA-Met(cat)
MANLFPEH_00384	gene	76				
MANLFPEH_00384	tRNA	76				tRNA-Phe(gaa)
MANLFPEH_00385	gene	89				
MANLFPEH_00385	tRNA	89				tRNA-Ser(tga)
MANLFPEH_00386	gene	76				
MANLFPEH_00386	tRNA	76				tRNA-Gln(ttg)
MANLFPEH_00387	gene	84				
MANLFPEH_00387	tRNA	84				tRNA-Leu(tag)
MANLFPEH_00388	gene	168				
MANLFPEH_00388	CDS	168			COG1145	Ferredoxin
MANLFPEH_00389	gene	636	rex1			
MANLFPEH_00389	CDS	636	rex1		COG2344	Redox-sensing transcriptional repressor Rex 1
MANLFPEH_00390	gene	1932	yheS			
MANLFPEH_00390	CDS	1932	yheS		COG0488	putative ABC transporter ATP-binding protein YheS
MANLFPEH_00391	gene	1020	tsaD			
MANLFPEH_00391	CDS	1020	tsaD	2.3.1.234	COG0533	tRNA N6-adenosine threonylcarbamoyltransferase
MANLFPEH_00392	gene	450	rimI			
MANLFPEH_00392	CDS	450	rimI	2.3.1.266	COG0456	[Ribosomal protein S18]-alanine N-acetyltransferase
MANLFPEH_00393	gene	720	tsaB			
MANLFPEH_00393	CDS	720	tsaB		COG1214	tRNA threonylcarbamoyladenosine biosynthesis protein TsaB
MANLFPEH_00394	gene	459	tsaE			
MANLFPEH_00394	CDS	459	tsaE		COG0802	tRNA threonylcarbamoyladenosine biosynthesis protein TsaE
MANLFPEH_00395	gene	921				
MANLFPEH_00395	CDS	921				hypothetical protein
MANLFPEH_00396	gene	795	fldI			
MANLFPEH_00396	CDS	795	fldI	3.6.1.-		(R)-phenyllactate dehydratase activator
MANLFPEH_00397	gene	567	ribU			
MANLFPEH_00397	CDS	567	ribU			Riboflavin transporter RibU
MANLFPEH_00398	gene	1077	cshE			
MANLFPEH_00398	CDS	1077	cshE	3.6.4.13	COG0513	DEAD-box ATP-dependent RNA helicase CshE
MANLFPEH_00399	gene	330				
MANLFPEH_00399	CDS	330				hypothetical protein
MANLFPEH_00400	gene	2688				
MANLFPEH_00400	CDS	2688		7.2.2.10	COG0474	Calcium-transporting ATPase
MANLFPEH_00401	gene	1062				
MANLFPEH_00401	CDS	1062				hypothetical protein
MANLFPEH_00402	gene	597				
MANLFPEH_00402	CDS	597				hypothetical protein
MANLFPEH_00403	gene	603				
MANLFPEH_00403	CDS	603				hypothetical protein
MANLFPEH_00404	gene	435	aroA			
MANLFPEH_00404	CDS	435	aroA	2.5.1.19		3-phosphoshikimate 1-carboxyvinyltransferase
MANLFPEH_00405	gene	1077	aroC			
MANLFPEH_00405	CDS	1077	aroC	4.2.3.5	COG0082	Chorismate synthase
MANLFPEH_00406	gene	780	aroK			
MANLFPEH_00406	CDS	780	aroK	2.7.1.71		Shikimate kinase
MANLFPEH_00407	gene	1860	asnB			
MANLFPEH_00407	CDS	1860	asnB	6.3.5.4	COG0367	Asparagine synthetase [glutamine-hydrolyzing] 1
MANLFPEH_00408	gene	1572				
MANLFPEH_00408	CDS	1572				hypothetical protein
MANLFPEH_00409	gene	1401	asnS			
MANLFPEH_00409	CDS	1401	asnS	6.1.1.22	COG0017	Asparagine--tRNA ligase
MANLFPEH_00410	gene	894				
MANLFPEH_00410	CDS	894				hypothetical protein
MANLFPEH_00411	gene	261				
MANLFPEH_00411	CDS	261				hypothetical protein
MANLFPEH_00412	gene	597	cysE			
MANLFPEH_00412	CDS	597	cysE	2.3.1.30	COG1045	Serine acetyltransferase
MANLFPEH_00413	gene	888	cysK			
MANLFPEH_00413	CDS	888	cysK	2.5.1.47		Cysteine synthase
MANLFPEH_00414	gene	564				
MANLFPEH_00414	CDS	564				hypothetical protein
MANLFPEH_00415	gene	471				
MANLFPEH_00415	CDS	471				hypothetical protein
MANLFPEH_00416	gene	510	ftnA			
MANLFPEH_00416	CDS	510	ftnA	1.16.3.2	COG1528	putative bacterial non-heme ferritin
MANLFPEH_00417	gene	1422	pqqE			
MANLFPEH_00417	CDS	1422	pqqE	1.21.98.4		PqqA peptide cyclase
MANLFPEH_00418	gene	870	rlmL_1			
MANLFPEH_00418	CDS	870	rlmL_1	2.1.1.264		Ribosomal RNA large subunit methyltransferase K/L
MANLFPEH_00419	gene	681	rluC			
MANLFPEH_00419	CDS	681	rluC	5.4.99.24	COG0564	Ribosomal large subunit pseudouridine synthase C
MANLFPEH_00420	gene	711				
MANLFPEH_00420	CDS	711				hypothetical protein
MANLFPEH_00421	gene	495				
MANLFPEH_00421	CDS	495				hypothetical protein
MANLFPEH_00422	gene	831				
MANLFPEH_00422	CDS	831				hypothetical protein
MANLFPEH_00423	gene	1236	csd			
MANLFPEH_00423	CDS	1236	csd	2.8.1.7		putative cysteine desulfurase
MANLFPEH_00424	gene	438	sufU			
MANLFPEH_00424	CDS	438	sufU	2.-.-.-	COG0822	Zinc-dependent sulfurtransferase SufU
MANLFPEH_00425	gene	408				
MANLFPEH_00425	CDS	408				hypothetical protein
MANLFPEH_00426	gene	627				
MANLFPEH_00426	CDS	627				hypothetical protein
MANLFPEH_00427	gene	291				
MANLFPEH_00427	CDS	291				hypothetical protein
MANLFPEH_00428	gene	738				
MANLFPEH_00428	CDS	738		3.1.3.-	COG0560	putative phosphatase
MANLFPEH_00429	gene	1221				
MANLFPEH_00429	CDS	1221				hypothetical protein
MANLFPEH_00430	gene	660				
MANLFPEH_00430	CDS	660				hypothetical protein
MANLFPEH_00431	gene	246				
MANLFPEH_00431	CDS	246				hypothetical protein
MANLFPEH_00432	gene	930	gloB_1			
MANLFPEH_00432	CDS	930	gloB_1	3.1.2.6		Hydroxyacylglutathione hydrolase
MANLFPEH_00433	gene	786				
MANLFPEH_00433	CDS	786				hypothetical protein
MANLFPEH_00434	gene	810	ecsA			
MANLFPEH_00434	CDS	810	ecsA		COG1131	ABC-type transporter ATP-binding protein EcsA
MANLFPEH_00435	gene	1239	queH			
MANLFPEH_00435	CDS	1239	queH	1.17.99.6		Epoxyqueuosine reductase QueH
MANLFPEH_00436	gene	909	ppaC			
MANLFPEH_00436	CDS	909	ppaC	3.6.1.1	COG1227	Manganese-dependent inorganic pyrophosphatase
MANLFPEH_00437	gene	525				
MANLFPEH_00437	CDS	525				Putative bifunctional phosphatase/peptidyl-prolyl cis-trans isomerase
MANLFPEH_00438	gene	1428	apeB			
MANLFPEH_00438	CDS	1428	apeB	3.4.11.-	COG1362	putative M18 family aminopeptidase 2
MANLFPEH_00439	gene	2364	pcrA			
MANLFPEH_00439	CDS	2364	pcrA	3.6.4.12	COG0210	ATP-dependent DNA helicase PcrA
MANLFPEH_00440	gene	531				
MANLFPEH_00440	CDS	531				hypothetical protein
MANLFPEH_00441	gene	1119	ribD			
MANLFPEH_00441	CDS	1119	ribD		COG0117	Riboflavin biosynthesis protein RibD
MANLFPEH_00442	gene	657	ribE			
MANLFPEH_00442	CDS	657	ribE	2.5.1.9	COG0307	Riboflavin synthase
MANLFPEH_00443	gene	1206	ribBA			
MANLFPEH_00443	CDS	1206	ribBA		COG0108	Riboflavin biosynthesis protein RibBA
MANLFPEH_00444	gene	462	ribH			
MANLFPEH_00444	CDS	462	ribH	2.5.1.78	COG0054	6,7-dimethyl-8-ribityllumazine synthase
MANLFPEH_00445	gene	693	glxR			
MANLFPEH_00445	CDS	693	glxR		COG0664	CRP-like cAMP-activated global transcriptional regulator
MANLFPEH_00446	gene	1011	asrA			
MANLFPEH_00446	CDS	1011	asrA		COG1145	Anaerobic sulfite reductase subunit A
MANLFPEH_00447	gene	801	asrB			
MANLFPEH_00447	CDS	801	asrB		COG0543	Anaerobic sulfite reductase subunit B
MANLFPEH_00448	gene	972	asrC			
MANLFPEH_00448	CDS	972	asrC	1.8.1.-	COG2221	Anaerobic sulfite reductase subunit C
MANLFPEH_00449	gene	1128				
MANLFPEH_00449	CDS	1128				hypothetical protein
MANLFPEH_00450	gene	846				
MANLFPEH_00450	CDS	846		1.-.-.-		putative oxidoreductase
MANLFPEH_00451	gene	312	rpsJ			
MANLFPEH_00451	CDS	312	rpsJ		COG0051	30S ribosomal protein S10
MANLFPEH_00452	gene	630	rplC			
MANLFPEH_00452	CDS	630	rplC		COG0087	50S ribosomal protein L3
MANLFPEH_00453	gene	624	rplD			
MANLFPEH_00453	CDS	624	rplD			50S ribosomal protein L4
MANLFPEH_00454	gene	291	rplW			
MANLFPEH_00454	CDS	291	rplW			50S ribosomal protein L23
MANLFPEH_00455	gene	831	rplB			
MANLFPEH_00455	CDS	831	rplB			50S ribosomal protein L2
MANLFPEH_00456	gene	282	rpsS			
MANLFPEH_00456	CDS	282	rpsS			30S ribosomal protein S19
MANLFPEH_00457	gene	339	rplV			
MANLFPEH_00457	CDS	339	rplV		COG0091	50S ribosomal protein L22
MANLFPEH_00458	gene	795	rpsC			
MANLFPEH_00458	CDS	795	rpsC		COG0092	30S ribosomal protein S3
MANLFPEH_00459	gene	429	rplP			
MANLFPEH_00459	CDS	429	rplP		COG0197	50S ribosomal protein L16
MANLFPEH_00460	gene	204	rpmC			
MANLFPEH_00460	CDS	204	rpmC			50S ribosomal protein L29
MANLFPEH_00461	gene	255	rpsQ			
MANLFPEH_00461	CDS	255	rpsQ			30S ribosomal protein S17
MANLFPEH_00462	gene	369	rplN			
MANLFPEH_00462	CDS	369	rplN		COG0093	50S ribosomal protein L14
MANLFPEH_00463	gene	309	rplX			
MANLFPEH_00463	CDS	309	rplX		COG0198	50S ribosomal protein L24
MANLFPEH_00464	gene	543	rplE			
MANLFPEH_00464	CDS	543	rplE			50S ribosomal protein L5
MANLFPEH_00465	gene	186	rpsZ			
MANLFPEH_00465	CDS	186	rpsZ			30S ribosomal protein S14 type Z
MANLFPEH_00466	gene	882	sstT			
MANLFPEH_00466	CDS	882	sstT		COG3633	Serine/threonine transporter SstT
MANLFPEH_00467	gene	519	hmpT			
MANLFPEH_00467	CDS	519	hmpT		COG4720	Thiamine precursor transporter HmpT
MANLFPEH_00468	gene	549	rbr			
MANLFPEH_00468	CDS	549	rbr		COG1592	Rubrerythrin
MANLFPEH_00469	gene	372	perR			
MANLFPEH_00469	CDS	372	perR		COG0735	Peroxide operon regulator
MANLFPEH_00470	gene	387	dfx			
MANLFPEH_00470	CDS	387	dfx	1.15.1.2	COG2033	Desulfoferrodoxin
MANLFPEH_00471	gene	1968				
MANLFPEH_00471	CDS	1968				hypothetical protein
MANLFPEH_00472	gene	786				
MANLFPEH_00472	CDS	786				hypothetical protein
MANLFPEH_00473	gene	1053				
